ID,price,appraisaloffer,online_appraisal_flag,model_year,mileage,make,model,trim_descrip,body,color,engine,cylinders,mpg_city,mpg_highway,horsepower,fuel_capacity,market
3362,52500,27500,1,2015,30,CFK,CFK_5,Premium,E,Green,3.6L,6,17,23,285,21,7
3363,22500,2500,0,2009,65,CFK,CFK_8,Premium,E,Gray,3.6L,6,17,25,290,24,15
3364,27500,7500,0,2010,85,NHY,NHY_6,null,E,Black,3.5L,6,18,27,290,19,4
3365,37500,17500,0,2013,20,CFK,CFK_8,Premium,E,Blue,3.6L,6,18,25,293,24,4
3366,42500,27500,1,2014,70,FVQ,FVQ_1,Not Premium,D,Black,5.3L,8,19,22,355,24,9
3367,17500,17500,0,2008,60,KQZ,KQZ_19,Premium,null,Black,2.0L,4,27,38,160,12,2
3368,27500,7500,0,2012,20,FVQ,FVQ_1,Not Premium,D,Gray,5.3L,8,16,22,355,26,5
3369,37500,17500,0,2013,30,JHO,JHO_12,Not Premium,E,Silver,3.6L,6,18,25,276,18,4
3370,17500,2500,0,2013,35,ARU,ARU_18,Not Premium,F,Gray,1.8L,4,27,35,130,13,11
3371,32500,2500,0,2013,30,LTX,LTX_9,Not Premium,D,White,5.3L,8,16,22,355,26,13
3372,22500,7500,0,2014,20,HXQ,HXQ_8,Premium,F,Red,2.0L,4,29,37,158,12,1
3373,17500,2500,0,2011,60,KQZ,KQZ_24,Not Premium,F,Gray,2.0L,4,44,41,188,14,16
3374,27500,2500,0,2013,35,AIH,AIH_13,Not Premium,F,Silver,2.5L,4,28,39,203,16,9
3375,42500,17500,0,2013,40,ARU,ARU_11,Premium,E,White,5.6L,8,13,18,390,26,16
3376,32500,7500,0,2015,15,HXQ,HXQ_10,Premium,E,White,1.5L,4,28,34,190,14,8
3377,22500,2500,0,2013,45,ARU,ARU_17,Not Premium,D,Blue,4.0L,6,15,21,261,21,11
3378,32500,27500,1,2013,50,BXO,BXO_2,Premium,G,Gray,3.6L,6,19,28,287,19,9
3379,17500,7500,0,2013,40,ARU,ARU_4,Not Premium,E,Gray,2.5L,4,25,32,170,14,11
3380,32500,12500,1,2014,15,HDT,HDT_3,Premium,E,Green,2.5L,4,26,33,182,16,1
3381,47500,2500,0,2013,30,IZA,IZA_39,null,E,Blue,3.0L,6,20,27,355,17,2
3382,32500,17500,0,2013,30,HDT,HDT_4,Premium,null,White,3.6L,6,20,27,256,18,7
3383,22500,2500,0,2014,55,CFK,CFK_6,Not Premium,E,Blue,2.4L,4,22,30,180,12,7
3384,27500,7500,1,2014,20,AIH,AIH_13,Not Premium,F,Silver,2.5L,4,28,39,203,16,14
3385,22500,2500,0,2015,25,OFW,OFW_6,Not Premium,F,Black,2.0L,4,30,40,147,14,10
3386,17500,2500,0,2011,95,CFK,CFK_6,Premium,E,White,2.4L,4,21,29,180,12,11
3387,12500,2500,0,2010,100+,KQZ,KQZ_1,Not Premium,F,Blue,1.5L,4,23,34,181,16,4
3388,47500,27500,1,2016,10,AIH,AIH_26,Premium,E,Silver,4.0L,6,16,19,270,23,10
3389,22500,17500,0,2015,20,HXQ,HXQ_8,Not Premium,B,White,2.0L,6,30,38,158,12,1
3390,57500,37500,1,2015,10,CFK,CFK_5,Premium,E,Silver,2.0L,4,17,23,270,21,5
3391,27500,7500,0,2012,20,BDP,BDP_13,null,E,Red,3.6L,6,19,27,310,19,2
3392,32500,7500,0,2014,20,AIH,AIH_6,null,B,Black,2.0L,4,21,28,205,13,15
3393,27500,22500,1,2013,20,JHO,JHO_4,Not Premium,E,Gray,2.0L,4,21,27,184,15,5
3394,22500,7500,0,2013,50,ARU,ARU_12,Not Premium,F,Black,2.5L,4,26,37,179,18,9
3395,27500,2500,0,2014,40,HXQ,HXQ_10,Not Premium,E,Burgundy,2.4L,4,26,32,184,14,4
3396,22500,22500,0,2014,55,FJE,FJE_3,Not Premium,G,Gray,3.6L,6,17,25,283,20,8
3397,17500,2500,0,2013,35,ARU,ARU_2,Not Premium,F,White,1.6L,4,31,39,109,10,7
3398,17500,2500,1,2011,50,BGZ,BGZ_5,Not Premium,null,Blue,2.0L,4,24,31,164,14,9
3399,32500,22500,0,2011,35,NHY,NHY_6,Premium,E,Blue,3.5L,6,19,26,290,19,16
3400,27500,7500,0,2016,5,LTX,LTX_20,Not Premium,E,Silver,1.5L,4,26,31,170,14,2
3401,32500,17500,0,2014,45,ARU,ARU_11,Not Premium,E,Silver,5.6L,8,13,18,390,26,6
3402,12500,27500,1,2008,80,HXQ,HXQ_15,null,null,Blue,1.5L,4,28,35,117,10,2
3403,12500,7500,0,2009,55,KQZ,KQZ_19,Not Premium,null,Silver,2.0L,4,26,36,160,12,5
3404,27500,22500,0,2012,45,FVQ,FVQ_4,Premium,E,Silver,3.6L,6,18,25,310,19,11
3405,22500,2500,0,2011,40,ARU,ARU_4,Premium,E,Blue,2.5L,4,25,32,170,14,14
3406,42500,22500,0,2015,10,CIP,CIP_3,null,F,Red,3.5L,6,22,33,302,15,11
3407,22500,12500,0,2008,30,AIH,AIH_5,Premium,E,Gray,2.5L,4,22,29,176,15,7
3408,27500,12500,1,2012,60,LYP,LYP_8,Premium,E,Gray,3.0L,6,18,26,272,19,10
3409,42500,2500,0,2015,25,KQZ,KQZ_3,Not Premium,D,Gray,5.0L,8,15,21,395,26,11
3410,37500,2500,null,2014,25,CFK,CFK_8,Not Premium,E,Burgundy,3.6L,6,18,25,293,24,5
3411,22500,2500,0,2013,50,CZV,CZV_6,Premium,null,Blue,2.5L,4,27,36,184,13,6
3412,17500,2500,0,2010,55,JHO,JHO_10,Not Premium,F,Gray,2.0L,4,23,34,115,14,16
3413,27500,7500,0,2013,40,AIH,AIH_5,Not Premium,E,White,2.5L,4,23,29,176,15,6
3414,22500,2500,0,2014,35,ARU,ARU_18,Not Premium,F,Black,1.8L,4,29,37,124,13,11
3415,12500,2500,0,2010,85,CFK,CFK_1,Premium,E,Silver,2.0L,4,23,30,158,13,15
3416,22500,27500,0,2013,30,CZV,CZV_6,Premium,F,Black,2.5L,4,25,34,184,13,4
3417,32500,7500,0,2013,30,BZQ,BZQ_4,Premium,D,Gray,5.7L,8,15,21,395,26,13
3418,32500,2500,0,2012,75,KQZ,KQZ_3,Not Premium,D,Silver,2.7L,6,17,23,325,23,14
3419,22500,17500,0,2013,45,AIH,AIH_5,Not Premium,E,Burgundy,2.5L,4,22,28,176,15,14
3420,37500,22500,0,2015,30,BZQ,BZQ_7,null,D,White,5.7L,8,16,23,395,26,12
3421,47500,17500,0,2015,20,NHY,NHY_6,null,E,Black,3.5L,6,19,26,290,19,12
3422,27500,42500,0,2015,10,HDT,HDT_12,null,E,Blue,2.0L,4,22,29,152,16,9
3423,32500,32500,0,2014,40,HDT,HDT_6,Premium,E,Gray,2.4L,4,20,26,260,19,1
3424,22500,2500,0,2014,25,AIH,AIH_13,Not Premium,F,Gray,2.5L,4,28,39,203,16,15
3425,17500,2500,0,2007,30,ARU,ARU_4,Not Premium,E,Gray,2.5L,4,22,26,170,15,14
3426,27500,2500,0,2013,35,HXQ,HXQ_14,Premium,F,White,2.0L,4,22,32,252,14,5
3427,27500,7500,1,2015,10,OFW,OFW_14,Not Premium,E,Gray,2.4L,4,22,29,185,18,8
3428,27500,2500,0,2013,45,LTX,LTX_12,Not Premium,D,Red,3.6L,6,20,26,308,21,10
3429,17500,2500,0,2009,95,AIH,AIH_12,Not Premium,F,Silver,2.5L,4,43,39,200,17,16
3430,47500,22500,0,2016,10,LTX,LTX_3,Premium,E,Black,3.6L,6,18,27,310,19,10
3431,32500,7500,0,2013,20,JDZ,JDZ_28,null,E,Black,2.0L,4,23,31,208,14,16
3432,17500,7500,0,2010,60,CFK,CFK_6,Not Premium,E,Red,2.4L,4,24,31,180,12,11
3433,42500,17500,0,2013,10,AIH,AIH_32,Premium,D,Black,3.5L,6,18,22,278,21,4
3434,27500,7500,0,2013,25,HXQ,HXQ_4,Premium,G,Gray,3.5L,6,19,28,280,19,12
3435,47500,22500,1,2016,10,HDT,HDT_8,Premium,F,Red,2.5L,4,16,22,310,15,14
3436,37500,2500,1,2011,55,AIH,AIH_26,Premium,E,Gray,4.0L,6,17,21,270,23,10
3437,47500,17500,1,2013,25,KQZ,KQZ_3,Premium,D,Silver,3.5L,6,19,24,375,26,4
3438,32500,17500,0,2013,35,CFK,CFK_8,Premium,E,Black,3.6L,6,18,25,293,24,11
3439,27500,22500,null,2014,85,FVQ,FVQ_4,Not Premium,E,Silver,2.5L,4,21,26,193,19,4
3440,22500,7500,1,2016,10,KQZ,KQZ_27,Not Premium,E,Gray,1.0L,3,27,29,123,13,7
3441,22500,7500,1,2013,40,CFK,CFK_1,Not Premium,E,Gray,2.4L,4,22,31,180,13,15
3442,22500,7500,1,2013,30,AIH,AIH_11,Premium,null,Gray,1.8L,4,null,null,121,11,1
3443,32500,32500,1,2010,35,AIH,AIH_15,Not Premium,E,Silver,3.5L,6,18,24,270,19,13
3444,17500,7500,0,2014,65,OFW,OFW_21,Not Premium,E,Gray,2.0L,4,27,33,147,13,14
3445,37500,22500,0,2015,45,LTX,LTX_3,Premium,E,Burgundy,3.6L,6,18,27,310,19,16
3446,72500,22500,0,2015,15,KQZ,KQZ_3,Premium,D,Gray,3.5L,6,15,18,450,36,2
3447,22500,2500,0,2013,35,FVQ,FVQ_8,Not Premium,E,Silver,1.6L,4,28,39,137,14,9
3448,12500,2500,0,2010,60,KQZ,KQZ_20,Not Premium,F,Gray,1.6L,4,29,39,120,12,10
3449,27500,12500,0,2013,45,KQZ,KQZ_11,Not Premium,A,White,2.3L,4,20,28,310,15,8
3450,27500,7500,1,2011,35,HAE,HAE_16,Premium,F,Black,3.0L,6,19,27,300,20,6
3451,22500,17500,1,2012,65,HXQ,HXQ_8,Premium,F,Silver,1.5L,4,32,42,174,12,9
3452,57500,12500,1,2014,30,LTX,LTX_24,Not Premium,E,Blue,5.3L,8,15,22,355,26,11
3453,32500,12500,1,2012,35,KQZ,KQZ_15,Not Premium,E,Silver,3.5L,6,17,24,290,18,4
3454,32500,32500,1,2013,5,AIH,AIH_13,Not Premium,F,Silver,2.5L,4,28,39,203,16,1
3455,22500,2500,0,2014,60,AIH,AIH_25,Not Premium,F,Black,1.8L,4,28,36,132,13,4
3456,42500,17500,1,2014,45,BZQ,BZQ_4,Premium,D,Gray,5.7L,8,19,24,395,23,11
3457,17500,12500,1,2009,75,HYS,HYS_3,null,null,Red,1.6L,4,28,35,121,12,6
3458,27500,7500,0,2014,10,HXQ,HXQ_8,Premium,F,White,2.0L,4,29,37,158,12,10
3459,22500,2500,0,2012,45,HXQ,HXQ_10,Not Premium,E,Black,1.5L,4,28,34,190,14,10
3460,27500,2500,0,2013,45,KQZ,KQZ_11,Not Premium,B,Black,2.3L,4,21,31,310,15,9
3461,32500,42500,0,2015,20,HDT,HDT_12,Premium,E,Orange,2.0L,4,27,33,152,16,6
3462,22500,27500,1,2013,45,AIH,AIH_13,Not Premium,F,Black,2.5L,4,28,39,203,16,12
3463,27500,27500,0,2014,30,HXQ,HXQ_10,Premium,E,White,1.5L,4,28,34,190,14,10
3464,32500,7500,1,2014,30,FVQ,FVQ_4,Premium,E,Black,3.6L,6,18,25,310,19,8
3465,27500,27500,1,2013,5,AIH,AIH_13,Not Premium,F,Silver,2.5L,4,28,39,203,16,1
3466,17500,2500,null,2010,100+,KQZ,KQZ_4,Not Premium,E,Gray,2.5L,4,23,32,168,15,14
3467,22500,2500,0,2006,45,AIH,AIH_28,Premium,F,Burgundy,3.5L,6,20,29,268,18,9
3468,27500,7500,1,2013,30,AIH,AIH_15,Not Premium,E,Black,3.5L,6,19,26,295,19,2
3469,37500,22500,1,2012,50,IZA,IZA_31,Not Premium,B,Black,3.0L,6,21,32,335,13,15
3470,47500,2500,0,2016,20,BGZ,BGZ_17,Premium,E,Black,2.5L,4,22,29,281,18,11
3471,27500,2500,0,2013,15,HXQ,HXQ_10,Not Premium,E,Gray,1.5L,4,28,34,190,14,16
3472,42500,37500,1,2015,30,CFK,CFK_8,null,E,Burgundy,3.6L,6,18,25,293,24,2
3473,62500,22500,0,2015,5,BZQ,BZQ_4,Premium,D,Black,5.7L,8,19,24,395,26,14
3474,32500,12500,0,2013,10,JHO,JHO_12,null,E,Blue,2.0L,4,22,26,235,18,10
3475,22500,2500,1,2014,20,HXQ,HXQ_8,Not Premium,F,Blue,2.0L,4,30,38,158,12,11
3476,22500,12500,0,2013,50,AIH,AIH_5,Not Premium,E,Blue,2.5L,4,22,28,176,15,13
3477,12500,2500,0,2009,100+,AIH,AIH_20,Not Premium,null,Silver,1.5L,4,30,36,106,11,12
3478,67500,7500,1,2014,55,JGV,JGV_3,Premium,E,Black,3.5L,6,16,21,450,27,14
3479,17500,2500,0,2011,70,FJE,FJE_1,Not Premium,E,Black,2.4L,4,19,26,173,20,9
3480,42500,2500,1,2016,25,AIH,AIH_32,Premium,D,Gray,3.5L,6,18,22,278,21,8
3481,47500,7500,0,2015,5,CFK,CFK_8,null,E,Burgundy,3.6L,6,18,25,293,24,6
3482,17500,2500,null,2010,85,KQZ,KQZ_4,Not Premium,E,Silver,2.0L,4,23,32,245,15,8
3483,22500,42500,0,2015,30,NKR,NKR_2,Not Premium,E,Red,1.4L,4,25,30,138,14,15
3484,17500,2500,0,2013,30,BGZ,BGZ_5,Not Premium,null,Green,2.0L,4,25,30,161,14,6
3485,32500,2500,0,2014,15,HDT,HDT_3,Premium,E,Gray,2.5L,4,26,33,182,16,3
3486,37500,7500,1,2015,20,AIH,AIH_5,Premium,E,Green,2.5L,4,25,33,203,14,15
3487,27500,7500,0,2015,20,KQZ,KQZ_24,Premium,F,White,2.0L,4,43,41,188,14,12
3488,22500,12500,1,2013,30,HXQ,HXQ_14,Premium,F,White,1.5L,4,29,35,192,14,1
3489,32500,7500,0,2013,55,HXQ,HXQ_1,Premium,E,Black,3.5L,6,19,26,280,19,14
3490,47500,22500,0,2014,30,AIH,AIH_32,Premium,D,White,3.5L,6,18,22,278,21,7
3491,22500,2500,0,2011,60,HDT,HDT_10,Premium,F,Gold,2.5L,4,26,36,175,18,14
3492,27500,7500,0,2013,20,JDZ,JDZ_28,null,E,Gray,2.0L,4,24,33,208,14,10
3493,37500,27500,1,2016,10,HXQ,HXQ_14,Premium,F,Gray,2.0L,4,22,32,252,14,7
3494,22500,7500,0,2015,30,AIH,AIH_25,Not Premium,F,Gray,1.8L,4,30,38,139,13,4
3495,17500,2500,0,2010,80,HXQ,HXQ_14,Premium,F,White,2.4L,4,26,35,189,17,16
3496,37500,27500,0,2015,25,KQZ,KQZ_3,Not Premium,D,Blue,5.0L,8,18,23,395,23,2
3497,22500,17500,1,2013,50,GUK,GUK_8,Not Premium,E,Silver,2.4L,4,23,28,168,15,7
3498,22500,2500,1,2013,15,CZV,CZV_10,Premium,E,Red,2.5L,4,24,30,187,15,2
3499,27500,42500,1,2012,75,FVQ,FVQ_4,Not Premium,E,Black,3.6L,6,21,26,310,19,6
3500,27500,2500,0,2006,90,LTX,LTX_9,Not Premium,D,Blue,4.8L,8,13,18,302,26,14
3501,27500,7500,0,2013,20,AIH,AIH_5,Premium,E,Blue,2.5L,4,22,28,176,15,13
3502,42500,7500,0,2014,20,BXO,BXO_2,Premium,G,Gray,3.6L,6,19,28,287,19,11
3503,37500,17500,1,2017,5,OFW,OFW_20,Premium,E,Blue,2.5L,4,24,29,187,14,8
3504,27500,22500,0,2014,30,LTX,LTX_12,Not Premium,D,Black,3.6L,6,18,25,308,21,9
3505,17500,2500,0,2010,45,CFK,CFK_10,Not Premium,E,Gray,2.4L,0,22,31,184,15,1
3506,67500,17500,1,2014,25,MBN,MBN_8,null,B,Blue,2.0L,4,21,28,300,14,10
3507,17500,7500,0,2006,70,KQZ,KQZ_15,Premium,E,Gray,3.5L,6,17,23,290,18,1
3508,22500,2500,0,2012,45,KQZ,KQZ_1,Premium,F,Black,2.0L,4,21,31,231,16,13
3509,32500,37500,0,2012,25,CFK,CFK_5,Premium,E,White,3.6L,6,16,21,285,22,6
3510,37500,22500,0,2013,45,JDZ,JDZ_58,null,E,Gray,3.5L,6,18,22,302,24,14
3511,32500,12500,0,2009,60,LTX,LTX_9,Not Premium,D,Red,5.3L,8,18,24,355,26,8
3512,22500,7500,0,2013,25,HDT,HDT_7,Premium,F,Red,2.0L,4,27,36,152,13,7
3513,32500,12500,0,2014,10,LTX,LTX_21,Not Premium,B,Gray,3.6L,6,22,31,335,19,6
3514,32500,7500,0,2011,60,JDZ,JDZ_58,null,E,Gray,3.5L,6,18,24,302,24,1
3515,22500,2500,0,2013,60,OFW,OFW_20,Not Premium,E,Blue,2.0L,4,21,26,164,16,9
3516,32500,32500,0,2014,45,AIH,AIH_32,Not Premium,D,Gray,3.5L,6,19,24,278,21,9
3517,22500,2500,0,2015,45,ARU,ARU_12,Not Premium,F,Silver,2.5L,4,28,39,188,16,14
3518,22500,17500,0,2008,100+,AIH,AIH_15,Premium,E,Green,3.5L,6,18,24,270,19,13
3519,17500,2500,1,2007,80,NHY,NHY_6,null,E,Blue,3.7L,6,16,21,300,21,1
3520,22500,12500,0,2013,35,LTX,LTX_16,Not Premium,F,Gray,1.4L,4,29,40,153,13,7
3521,27500,12500,0,2008,90,KQZ,KQZ_3,Premium,D,Red,5.0L,8,14,19,360,36,7
3522,17500,2500,0,2015,55,BGZ,BGZ_6,Not Premium,F,White,2.0L,4,29,40,147,14,7
3523,22500,7500,0,2013,25,AIH,AIH_5,Not Premium,E,Gray,2.5L,4,23,30,176,15,15
3524,32500,37500,1,2012,30,LTX,LTX_21,Not Premium,A,White,2.0L,4,22,31,275,19,8
3525,42500,27500,0,2015,10,AIH,AIH_8,Not Premium,D,Gray,5.7L,8,13,17,381,26,14
3526,22500,2500,0,2012,60,OFW,OFW_20,null,E,Blue,1.6L,4,26,32,175,16,4
3527,32500,7500,0,2013,50,CFK,CFK_8,Premium,E,Black,3.6L,6,19,26,295,24,8
3528,22500,2500,0,2014,35,LTX,LTX_20,Not Premium,E,Black,1.5L,4,26,32,170,14,13
3529,22500,2500,0,2013,5,AIH,AIH_1,Premium,E,Pearl,2.0L,4,27,31,144,13,13
3530,47500,2500,null,2015,15,AIH,AIH_27,Premium,E,Silver,2.5L,4,41,38,219,14,15
3531,22500,12500,0,2013,30,CFK,CFK_1,Premium,E,Black,2.4L,4,22,30,180,13,5
3532,22500,2500,0,2009,60,AIH,AIH_15,Not Premium,E,White,3.5L,6,19,25,270,19,10
3533,52500,17500,0,2012,35,JJQ,JJQ_7,Not Premium,E,Black,3.0L,6,17,23,340,27,4
3534,17500,2500,0,2013,40,AIH,AIH_25,Not Premium,F,Gray,1.8L,4,28,36,132,13,11
3535,47500,37500,0,2015,10,FVQ,FVQ_4,Premium,E,Black,3.6L,6,18,25,310,22,2
3536,27500,7500,0,2013,60,HXQ,HXQ_1,Premium,E,Black,3.5L,6,19,27,280,19,1
3537,32500,12500,0,2015,25,FVQ,FVQ_4,Not Premium,E,Red,3.6L,6,21,27,310,19,15
3538,37500,32500,0,2013,40,KQZ,KQZ_3,Not Premium,D,Gray,2.7L,6,18,23,325,26,7
3539,22500,12500,1,2012,25,NKR,NKR_2,Premium,E,Red,1.4L,4,24,30,138,14,14
3540,22500,7500,0,2013,40,HXQ,HXQ_8,Not Premium,F,Silver,2.0L,4,31,40,158,12,4
3541,17500,2500,0,2010,35,JHO,JHO_4,Not Premium,E,Gray,2.0L,4,21,26,200,16,6
3542,32500,17500,0,2016,10,HDT,HDT_12,Premium,E,Gray,2.0L,4,28,33,152,16,4
3543,32500,7500,0,2015,35,JDZ,JDZ_20,null,E,Silver,2.0L,4,21,28,255,17,7
3544,22500,22500,0,2016,5,BGZ,BGZ_5,Not Premium,null,Black,2.0L,4,28,33,147,14,4
3545,27500,32500,0,2011,35,BXO,BXO_5,Premium,F,Gray,3.6L,6,19,31,292,18,1
3546,22500,7500,0,2013,65,KQZ,KQZ_4,Not Premium,E,Gray,1.5L,4,23,30,179,15,9
3547,32500,7500,0,2012,45,FVQ,FVQ_8,Premium,E,Red,3.6L,6,20,28,301,18,4
3548,22500,2500,0,2014,20,JHO,JHO_10,Not Premium,F,Gray,1.4L,4,30,40,147,13,2
3549,17500,2500,0,2012,65,HXQ,HXQ_8,Not Premium,F,Silver,2.0L,4,31,40,158,12,10
3550,22500,2500,0,2013,35,IZA,IZA_19,Premium,F,Black,2.0L,4,23,33,248,15,1
3551,32500,17500,0,2015,20,IZA,IZA_44,Premium,F,Black,2.0L,6,23,33,228,13,13
3552,22500,2500,0,2013,45,LTX,LTX_20,Not Premium,E,Gray,1.5L,4,26,32,170,14,7
3553,27500,42500,0,2013,65,BXO,BXO_2,Not Premium,G,Blue,3.6L,6,19,28,287,19,7
3554,22500,7500,0,2012,20,HXQ,HXQ_15,Not Premium,null,Gray,1.5L,4,33,40,130,10,13
3555,17500,7500,0,2010,60,ARU,ARU_4,Not Premium,E,Black,2.5L,4,25,32,170,14,3
3556,32500,7500,1,2013,20,CIP,CIP_24,Premium,F,White,2.0L,4,22,32,241,17,6
3557,37500,7500,0,2014,30,KQZ,KQZ_3,Not Premium,D,Black,2.7L,6,16,22,250,26,16
3558,22500,17500,0,2013,30,LTX,LTX_20,Not Premium,E,Blue,1.5L,4,24,30,170,15,7
3559,22500,12500,1,2013,55,BXO,BXO_2,Premium,G,White,3.6L,6,19,28,287,19,6
3560,27500,37500,0,2014,20,HXQ,HXQ_14,Premium,F,Blue,1.5L,4,29,35,192,14,14
3561,32500,12500,0,2011,60,LTX,LTX_24,Not Premium,E,Black,5.3L,8,16,23,355,26,15
3562,47500,27500,0,2015,20,CIP,CIP_31,null,E,Gray,3.5L,6,20,27,295,19,11
3563,32500,7500,0,2012,20,CIP,CIP_3,null,F,Tan,3.5L,6,21,30,268,17,14
3564,37500,7500,0,2015,10,HXQ,HXQ_11,Premium,E,Gray,2.0L,4,40,35,212,14,10
3565,22500,12500,0,2014,15,NKR,NKR_2,Not Premium,E,Silver,1.4L,4,25,30,138,14,10
3566,17500,17500,0,2013,55,FJE,FJE_1,Not Premium,E,White,2.4L,4,19,25,173,20,16
3567,27500,17500,0,2014,50,HDT,HDT_4,Premium,null,Silver,2.5L,4,25,32,175,18,6
3568,17500,2500,1,2013,50,HXQ,HXQ_15,Not Premium,null,Black,1.5L,4,31,36,128,10,2
3569,22500,7500,0,2011,60,CFK,CFK_10,Not Premium,E,White,2.4L,4,22,31,184,15,8
3570,22500,2500,0,2013,30,AIH,AIH_5,Not Premium,E,White,2.5L,4,22,28,176,15,13
3571,27500,2500,0,2014,20,AIH,AIH_5,Premium,E,Silver,2.5L,4,26,35,203,14,13
3572,32500,12500,0,2012,40,JDZ,JDZ_28,null,E,White,2.0L,4,24,33,208,14,1
3573,32500,17500,null,2014,10,FVQ,FVQ_4,Not Premium,E,Black,3.6L,6,21,25,310,22,13
3574,27500,2500,0,2013,50,HAE,HAE_11,null,E,Blue,3.5L,6,19,26,295,19,4
3575,12500,2500,0,2008,70,ARU,ARU_12,Not Premium,F,Gray,2.5L,4,27,38,182,18,8
3576,22500,2500,1,2010,95,FJE,FJE_10,Not Premium,F,Silver,3.6L,6,19,31,292,18,6
3577,27500,7500,0,2010,80,AIH,AIH_26,Not Premium,E,Red,4.0L,6,17,22,270,23,15
3578,42500,7500,0,2014,45,LTX,LTX_24,Not Premium,E,Black,5.3L,8,15,21,355,26,5
3579,22500,17500,1,2013,65,AIH,AIH_13,Not Premium,F,White,2.5L,4,28,39,203,16,6
3580,22500,2500,0,2014,30,BGZ,BGZ_16,Not Premium,F,Blue,2.4L,4,24,33,185,18,9
3581,22500,12500,0,2012,45,FJE,FJE_9,Not Premium,E,Blue,3.6L,6,19,26,293,24,10
3582,17500,2500,0,2010,85,LTX,LTX_20,Not Premium,E,White,2.4L,4,20,29,182,18,1
3583,12500,2500,0,2009,65,IZN,IZN_6,null,null,Blue,2.4L,4,22,27,158,14,16
3584,12500,12500,1,2007,80,KQZ,KQZ_20,Not Premium,null,Gray,1.6L,4,28,37,120,16,11
3585,22500,7500,0,2012,50,BGZ,BGZ_15,null,F,Gray,3.3L,6,20,28,290,18,9
3586,27500,22500,1,2011,45,HAE,HAE_16,Premium,F,Black,3.0L,6,19,28,300,20,10
3587,32500,17500,0,2014,25,HDT,HDT_4,Premium,null,Black,3.6L,6,20,27,256,18,7
3588,17500,2500,0,2010,100,AIH,AIH_25,Not Premium,F,Silver,1.8L,4,29,37,132,13,11
3589,32500,12500,0,2015,60,HAE,HAE_11,Not Premium,E,Silver,3.5L,6,19,26,295,19,6
3590,22500,7500,0,2013,60,CZV,CZV_9,Premium,F,Black,2.5L,4,26,35,187,16,9
3591,32500,32500,0,2013,25,CIP,CIP_24,Premium,F,Black,3.5L,6,19,26,260,17,16
3592,12500,2500,0,2010,100+,AIH,AIH_5,Not Premium,E,Silver,2.5L,4,24,31,176,15,9
3593,37500,22500,0,2014,20,BZQ,BZQ_7,null,D,Gray,3.6L,6,16,23,305,26,2
3594,32500,22500,0,2014,20,HDT,HDT_3,null,E,White,2.5L,4,26,33,182,16,13
3595,22500,2500,0,2014,10,AIH,AIH_25,Not Premium,F,White,1.8L,4,28,36,132,13,5
3596,27500,2500,0,2014,15,CFK,CFK_10,Premium,E,White,2.0L,4,19,27,270,15,14
3597,12500,27500,0,2005,95,AIH,AIH_25,Not Premium,F,Red,1.8L,4,26,34,132,13,14
3598,32500,7500,0,2012,30,CIP,CIP_2,null,E,White,2.0L,4,22,28,235,15,1
3599,27500,12500,0,2014,20,AIH,AIH_5,Not Premium,E,Gray,2.5L,4,26,35,203,14,10
3600,27500,12500,0,2013,20,BGZ,BGZ_16,Premium,F,White,2.0L,4,22,31,245,18,11
3601,27500,12500,0,2015,25,CFK,CFK_10,Premium,E,White,3.2L,6,19,27,271,15,7
3602,22500,2500,0,2010,70,BGZ,BGZ_16,null,F,Tan,2.0L,4,20,31,274,18,2
3603,27500,17500,1,2010,45,CFK,CFK_10,Premium,E,Gray,3.2L,6,19,25,271,15,16
3604,27500,22500,0,2013,50,CFK,CFK_8,Not Premium,E,White,3.6L,6,18,25,293,24,2
3605,27500,7500,0,2012,30,KQZ,KQZ_15,Not Premium,E,White,3.5L,6,16,23,290,18,1
3606,12500,2500,0,2013,55,AIH,AIH_4,null,F,Silver,1.5L,4,32,40,106,11,16
3607,22500,7500,0,2014,50,HDT,HDT_10,Premium,F,White,2.5L,4,25,34,175,18,15
3608,22500,2500,1,2014,5,LTX,LTX_30,Not Premium,E,Black,1.4L,4,26,31,138,14,13
3609,22500,2500,1,2014,45,AIH,AIH_1,Not Premium,E,Blue,2.0L,4,27,31,144,13,11
3610,27500,22500,1,2014,35,HXQ,HXQ_14,Not Premium,F,Gray,1.5L,4,30,38,192,14,1
3611,22500,17500,0,2014,50,JHO,JHO_12,Not Premium,E,White,2.0L,4,22,26,235,18,2
3612,47500,2500,0,2015,25,KQZ,KQZ_3,Premium,D,Gray,3.5L,6,15,21,375,26,11
3613,37500,27500,0,2012,60,KQZ,KQZ_3,Not Premium,D,Red,5.0L,8,15,21,385,23,1
3614,12500,2500,0,2007,100+,HXQ,HXQ_14,Not Premium,F,Blue,2.4L,4,23,34,190,18,11
3615,17500,7500,0,2010,100+,HXQ,HXQ_10,Not Premium,E,Black,2.4L,4,26,33,185,15,10
3616,12500,2500,0,2012,25,ARU,ARU_2,Premium,F,Red,1.6L,4,31,39,109,10,1
3617,27500,2500,0,2013,50,HDT,HDT_3,Premium,E,Green,2.5L,4,26,32,170,15,16
3618,22500,17500,0,2013,25,CFK,CFK_1,Premium,E,Blue,2.4L,4,22,31,180,13,7
3619,32500,7500,0,2010,100+,LTX,LTX_24,Not Premium,E,Tan,5.3L,8,16,22,355,26,4
